Design,Cost,Utility to Science,Failed Downtime,Servicing Margin
541,2.98E+10,2.04E+08,0.4099,1.11E+05
542,2.84E+10,2.04E+08,0.48034,1.46E+05
543,1.61E+10,4.67E+08,0.48137,9.07E+05
544,2.88E+10,4.37E+08,0.44462,1.35E+05
545,2.74E+10,2.49E+08,0.52125,1.75E+05
546,1.33E+10,6.28E+08,0.4903,1.47E+06
547,3.70E+10,8.42E+08,0.45755,0
548,3.24E+10,4.19E+08,0.4687,54049
549,2.36E+10,3.20E+08,0.47923,2.34E+05
550,1.26E+10,5.24E+08,0.49031,1.27E+06
551,3.20E+10,2.87E+08,0.50197,59331
552,2.24E+10,6.18E+08,0.445,2.76E+05
553,1.44E+10,3.83E+08,0.48135,9.43E+05
554,3.63E+10,4.63E+08,0.46913,0
555,2.98E+10,2.22E+08,0.46438,1.12E+05
556,2.81E+10,2.81E+08,0.52399,1.53E+05
557,1.65E+10,3.35E+08,0.48416,8.48E+05
558,2.90E+10,3.96E+08,0.45644,1.30E+05
559,2.72E+10,5.04E+08,0.44957,1.79E+05
560,1.58E+10,2.51E+08,0.53122,9.72E+05
561,1.82E+10,1.06E+08,0.78124,0
562,1.68E+10,7.82E+07,0.7959,50172
563,1.68E+10,1.01E+08,0.77225,54230
564,1.41E+10,1.43E+08,0.77006,2.28E+05
565,1.63E+10,1.26E+08,0.78691,71346
566,1.61E+10,1.32E+08,0.76992,84202
567,1.29E+10,1.07E+08,0.78541,3.51E+05
568,1.82E+10,3.36E+07,0.71476,0
569,1.68E+10,1.29E+07,0.78553,50037
570,1.67E+10,4.08E+07,0.73986,56920
571,1.27E+10,5.47E+06,0.76535,3.66E+05
572,1.59E+10,2.01E+07,0.73817,90678
573,1.59E+10,2.36E+07,0.74277,97564
574,1.24E+10,2.71E+07,0.74725,4.22E+05
575,1.86E+10,3.30E+07,0.76253,0
576,1.77E+10,1.52E+08,0.69042,23327
577,1.45E+10,7.39E+06,0.726,1.41E+05
578,1.15E+10,1.30E+08,0.67728,4.41E+05
579,1.71E+10,5.06E+07,0.75201,38444
580,1.41E+10,4.30E+07,0.72353,1.66E+05
581,1.03E+10,7.61E+06,0.7674,6.92E+05
582,1.82E+10,7.07E+06,0.74947,0
583,1.68E+10,2.34E+07,0.75053,49835
584,1.68E+10,3.54E+07,0.71904,53244
585,1.30E+10,1.24E+07,0.74734,3.32E+05
586,1.60E+10,3.77E+07,0.73745,87266
587,1.60E+10,2.36E+07,0.71932,92096
588,1.23E+10,8.62E+06,0.77057,4.26E+05
589,6.27E+10,3.71E+09,0.33839,0
590,5.07E+10,2.89E+09,0.34305,1.11E+05
591,4.67E+10,2.68E+09,0.33526,1.65E+05
592,2.04E+10,2.68E+09,0.32304,1.32E+06
593,4.86E+10,2.45E+09,0.33305,1.38E+05
594,4.54E+10,2.38E+09,0.32199,1.84E+05
595,1.82E+10,2.68E+09,0.35346,1.68E+06
596,6.27E+10,6.31E+07,0.23587,0
597,5.46E+10,2.89E+07,0.18615,69175
598,4.98E+10,54486,0.22375,1.23E+05
599,2.25E+10,4.76E+07,0.23037,1.09E+06
600,5.40E+10,47766,0.20337,74932
601,4.86E+10,72347,0.23048,1.38E+05
602,2.23E+10,48435,0.24515,1.13E+06
603,6.40E+10,1.30E+07,0.24194,0
604,5.85E+10,58219,0.2206,32198
605,3.98E+10,1.49E+06,0.21584,2.19E+05
606,1.91E+10,51090,0.23842,1.15E+06
607,5.82E+10,49698,0.23762,34217
608,3.79E+10,7.39E+07,0.2193,2.53E+05
609,1.99E+10,3.01E+07,0.22317,1.08E+06
610,6.27E+10,1.02E+06,0.22356,0
611,5.48E+10,2.93E+07,0.25601,67271
612,4.98E+10,4.82E+07,0.21793,1.23E+05
613,2.52E+10,92436,0.22619,8.72E+05
614,5.39E+10,3.53E+07,0.21817,76117
615,4.93E+10,2.29E+07,0.22303,1.30E+05
616,2.27E+10,42570,0.20721,1.09E+06
617,3.59E+10,9.40E+08,0.57322,0
618,3.17E+10,1.28E+09,0.57832,65717
619,3.04E+10,1.14E+09,0.56279,92720
620,1.82E+10,1.18E+09,0.53383,6.44E+05
621,2.88E+10,1.22E+09,0.53673,1.27E+05
622,2.75E+10,9.60E+08,0.56663,1.62E+05
623,1.34E+10,1.08E+09,0.53817,1.37E+06
624,3.59E+10,5.56E+08,0.47264,0
625,2.97E+10,5.67E+08,0.43029,1.05E+05
626,2.76E+10,4.15E+08,0.41745,1.57E+05
627,1.69E+10,2.93E+08,0.48274,7.68E+05
628,2.86E+10,3.22E+08,0.44038,1.31E+05
629,2.70E+10,3.77E+08,0.47601,1.74E+05
630,1.43E+10,4.38E+08,0.48382,1.18E+06
631,3.66E+10,7.38E+08,0.47505,0
632,3.23E+10,5.59E+08,0.43476,50235
633,2.37E+10,7.84E+08,0.45486,2.19E+05
634,1.26E+10,2.98E+08,0.50242,1.22E+06
635,3.17E+10,3.98E+08,0.47442,57781
636,2.20E+10,5.72E+08,0.47404,2.77E+05
637,1.23E+10,3.62E+08,0.48026,1.34E+06
638,3.59E+10,7.35E+08,0.42438,0
639,2.95E+10,4.41E+08,0.47755,1.10E+05
640,2.78E+10,4.06E+08,0.4138,1.51E+05
641,1.55E+10,2.62E+08,0.48876,9.54E+05
642,2.86E+10,2.68E+08,0.50615,1.30E+05
643,2.68E+10,3.64E+08,0.45433,1.81E+05
644,1.39E+10,3.83E+08,0.42578,1.27E+06
645,1.80E+10,1.24E+08,0.79681,0
646,1.67E+10,9.80E+07,0.81869,48823
647,1.66E+10,1.12E+08,0.7535,52583
648,1.34E+10,1.32E+08,0.75022,2.78E+05
649,1.61E+10,1.02E+08,0.78076,71162
650,1.61E+10,6.77E+07,0.84202,77029
651,1.24E+10,1.06E+08,0.7707,3.87E+05
652,1.80E+10,5.37E+06,0.7375,0
653,1.67E+10,4.14E+07,0.72654,48691
654,1.65E+10,4.76E+06,0.75399,57180
655,1.32E+10,3.46E+07,0.73146,2.94E+05
656,1.60E+10,1.01E+08,0.73303,78460
657,1.56E+10,4.04E+07,0.75243,1.00E+05
658,1.18E+10,8.77E+06,0.73749,4.76E+05
659,1.84E+10,3.80E+07,0.69455,0
660,1.75E+10,2.19E+07,0.70994,22671
661,1.45E+10,2.02E+07,0.72797,1.32E+05
662,1.10E+10,1.63E+07,0.74038,4.85E+05
663,1.69E+10,8.61E+07,0.72167,38249
664,1.35E+10,6.30E+06,0.73027,1.89E+05
665,1.01E+10,1.65E+07,0.73345,6.73E+05
666,1.80E+10,5.70E+07,0.72202,0
667,1.67E+10,1.63E+07,0.72875,48495
668,1.65E+10,1.92E+07,0.73457,56897
669,1.31E+10,1.59E+07,0.72834,2.99E+05
670,1.58E+10,7.97E+07,0.73784,85828
671,1.57E+10,8.80E+06,0.7374,93767
672,1.29E+10,3.39E+07,0.70735,3.25E+05
673,6.13E+10,4.34E+09,0.27252,0
674,5.03E+10,2.97E+09,0.25978,90038
675,4.64E+10,3.09E+09,0.28704,1.34E+05
676,1.78E+10,2.71E+09,0.27905,1.42E+06
677,4.83E+10,2.73E+09,0.26608,1.12E+05
678,4.47E+10,2.82E+09,0.28315,1.57E+05
679,1.59E+10,2.66E+09,0.25148,1.79E+06
680,6.12E+10,44487,0.17764,0
681,5.37E+10,3.33E+05,0.18736,56633
682,4.91E+10,1.87E+07,0.19139,1.02E+05
683,2.14E+10,2.69E+07,0.20129,9.91E+05
684,5.30E+10,50103,0.1551,63025
685,4.87E+10,97236,0.21784,1.06E+05
686,2.12E+10,1.19E+06,0.16391,1.03E+06
687,6.25E+10,44773,0.16709,0
688,5.73E+10,5.88E+06,0.14492,27661
689,3.88E+10,54616,0.17444,1.94E+05
690,1.73E+10,1.33E+05,0.18371,1.15E+06
691,5.70E+10,64088,0.16829,29264
692,3.82E+10,4.98E+06,0.15246,2.04E+05
693,1.61E+10,4.84E+07,0.18666,1.35E+06
694,6.12E+10,2.66E+07,0.16918,0
695,5.37E+10,1.06E+06,0.16981,56418
696,4.92E+10,3.31E+07,0.21014,1.00E+05
697,1.96E+10,4.96E+06,0.22253,1.18E+06
698,5.30E+10,47541,0.18755,62769
699,4.89E+10,99513,0.15865,1.04E+05
700,2.11E+10,2.18E+06,0.23042,1.03E+06
701,3.51E+10,1.40E+09,0.4574,0
702,3.11E+10,1.15E+09,0.45207,55750
703,2.96E+10,1.45E+09,0.46298,83434
704,1.69E+10,1.60E+09,0.46613,6.32E+05
705,2.85E+10,1.45E+09,0.38524,1.03E+05
706,2.72E+10,9.80E+08,0.45504,1.34E+05
707,1.39E+10,1.36E+09,0.43633,1.02E+06
708,3.50E+10,9.89E+08,0.30779,0
709,2.94E+10,6.20E+08,0.37332,85173
710,2.77E+10,4.14E+08,0.40327,1.20E+05
711,1.46E+10,4.98E+08,0.37699,8.89E+05
712,2.82E+10,7.80E+08,0.35918,1.09E+05
713,2.70E+10,5.87E+08,0.38904,1.36E+05
714,1.22E+10,4.29E+08,0.37885,1.41E+06
715,3.58E+10,1.60E+09,0.31067,0
716,3.17E+10,5.84E+08,0.30351,41758
717,2.27E+10,8.37E+08,0.3088,2.04E+05
718,1.21E+10,8.79E+08,0.36074,1.10E+06
719,3.11E+10,4.02E+08,0.35486,50217
720,2.28E+10,7.79E+08,0.33706,2.02E+05
721,1.24E+10,4.36E+08,0.4194,1.06E+06
722,3.50E+10,9.78E+08,0.42293,0
723,2.92E+10,4.26E+08,0.38538,88973
724,2.75E+10,4.98E+08,0.33543,1.25E+05
725,1.49E+10,4.57E+08,0.42636,8.47E+05
726,2.84E+10,6.67E+08,0.33639,1.04E+05
727,2.68E+10,6.06E+08,0.32346,1.41E+05
728,1.32E+10,3.00E+08,0.40967,1.16E+06
729,1.76E+10,9.68E+07,0.70316,0
730,1.63E+10,1.53E+08,0.67773,42653
731,1.60E+10,9.27E+07,0.73008,53970
732,1.21E+10,1.34E+08,0.7483,3.26E+05
733,1.57E+10,1.64E+08,0.67965,63393
734,1.56E+10,1.15E+08,0.72764,72487
735,1.18E+10,1.05E+08,0.72074,3.67E+05
736,1.76E+10,1.22E+07,0.66976,0
737,1.63E+10,7.23E+07,0.69668,41502
738,1.59E+10,5.85E+07,0.68692,57895
739,1.27E+10,5.65E+07,0.71495,2.67E+05
740,1.55E+10,1.68E+08,0.62101,71105
741,1.53E+10,5.37E+07,0.68658,83293
742,1.21E+10,7.41E+07,0.68854,3.29E+05
743,1.80E+10,1.28E+08,0.65037,0
744,1.71E+10,1.58E+08,0.60388,20045
745,1.42E+10,6.57E+07,0.66662,1.14E+05
746,1.04E+10,4.27E+07,0.74175,4.62E+05
747,1.66E+10,9.95E+07,0.68316,33613
748,1.37E+10,2.35E+07,0.69739,1.40E+05
749,1.02E+10,6.94E+07,0.70516,5.12E+05
750,1.76E+10,1.70E+07,0.66187,0
751,1.63E+10,8.89E+07,0.6387,41342
752,1.60E+10,1.60E+08,0.64495,54575
753,1.23E+10,6.26E+07,0.64729,3.00E+05
754,1.54E+10,8.33E+07,0.68543,73877
755,1.52E+10,5.72E+07,0.73962,88636
756,1.16E+10,7.81E+06,0.75397,3.98E+05
757,5.84E+10,4.12E+09,0.30117,0
758,4.78E+10,3.10E+09,0.25343,89025
759,4.38E+10,2.97E+09,0.2455,1.37E+05
760,1.86E+10,2.65E+09,0.29027,1.18E+06
761,4.60E+10,3.13E+09,0.26949,1.09E+05
762,4.23E+10,2.60E+09,0.27882,1.58E+05
763,1.56E+10,3.02E+09,0.27602,1.66E+06
764,5.84E+10,3.14E+06,0.155,0
765,5.14E+10,56175,0.15601,54802
766,4.70E+10,45520,0.16346,98355
767,2.02E+10,2.57E+07,0.21745,9.99E+05
768,5.06E+10,51126,0.17082,61789
769,4.69E+10,48110,0.19938,99992
770,1.91E+10,1.44E+05,0.2096,1.13E+06
771,5.98E+10,44592,0.15589,0
772,5.47E+10,57249,0.14651,27348
773,3.68E+10,1.94E+06,0.15247,1.93E+05
774,1.64E+10,2.79E+07,0.19404,1.16E+06
775,5.43E+10,63338,0.15315,29644
776,3.68E+10,3.74E+07,0.18959,1.94E+05
777,1.58E+10,6.71E+06,0.17109,1.26E+06
778,5.84E+10,1.01E+07,0.19649,0
779,5.13E+10,48090,0.19971,55233
780,4.69E+10,1.06E+05,0.16207,99660
781,1.98E+10,1.06E+06,0.18873,1.04E+06
782,5.05E+10,2.01E+05,0.18486,62545
783,4.64E+10,7.78E+07,0.17264,1.06E+05
784,2.11E+10,9.90E+06,0.22609,9.31E+05
785,3.35E+10,1.12E+09,0.42538,0
786,2.97E+10,1.58E+09,0.44625,54122
787,2.83E+10,1.38E+09,0.45519,79978
788,1.60E+10,1.36E+09,0.47656,6.32E+05
789,2.72E+10,1.02E+09,0.46014,1.00E+05
790,2.56E+10,1.11E+09,0.49173,1.37E+05
791,1.35E+10,1.62E+09,0.49558,9.69E+05
792,3.35E+10,1.00E+09,0.31865,0
793,2.80E+10,5.73E+08,0.38135,84554
794,2.65E+10,2.43E+08,0.43298,1.17E+05
795,1.42E+10,6.57E+08,0.40104,8.37E+05
796,2.69E+10,6.18E+08,0.36832,1.07E+05
797,2.56E+10,6.00E+08,0.39793,1.37E+05
798,1.31E+10,3.71E+08,0.43589,1.04E+06
799,3.42E+10,1.14E+09,0.38173,0
800,3.03E+10,9.72E+08,0.32269,41383
801,2.17E+10,7.42E+08,0.31096,1.99E+05
802,1.05E+10,4.63E+08,0.38341,1.39E+06
803,2.97E+10,6.84E+08,0.32106,49521
804,2.13E+10,4.56E+08,0.39505,2.11E+05
805,1.13E+10,5.71E+08,0.40523,1.16E+06
806,3.35E+10,1.11E+09,0.33817,0
807,2.77E+10,3.98E+08,0.33476,89746
808,2.64E+10,3.95E+08,0.34418,1.18E+05
809,1.36E+10,5.41E+08,0.36795,9.23E+05
810,2.69E+10,4.73E+08,0.45731,1.07E+05
811,2.54E+10,6.42E+08,0.38298,1.42E+05
812,1.27E+10,4.30E+08,0.38005,1.11E+06
813,1.68E+10,1.43E+08,0.70441,0
814,1.55E+10,1.27E+08,0.70792,41096
815,1.54E+10,9.91E+07,0.6909,46881
816,1.06E+10,1.05E+08,0.74806,4.43E+05
817,1.50E+10,1.75E+08,0.66975,61490
818,1.50E+10,2.01E+08,0.65148,63088
819,1.14E+10,9.68E+07,0.7405,3.50E+05
820,1.68E+10,1.41E+08,0.56692,0
821,1.55E+10,5.38E+07,0.66563,40989
822,1.54E+10,3.34E+07,0.69481,47812
823,1.24E+10,9.41E+07,0.66573,2.40E+05
824,1.48E+10,9.18E+07,0.62615,68760
825,1.47E+10,9.72E+07,0.65998,77557
826,1.17E+10,8.69E+07,0.64911,3.13E+05
827,1.72E+10,1.09E+08,0.66345,0
828,1.63E+10,8.61E+07,0.65566,19746
829,1.37E+10,8.90E+07,0.67277,1.06E+05
830,1.08E+10,5.42E+07,0.72319,3.36E+05
831,1.59E+10,1.75E+08,0.67239,32006
832,1.31E+10,1.16E+08,0.65618,1.36E+05
833,9.52E+09,8.67E+07,0.67238,5.57E+05
834,1.68E+10,2.04E+08,0.63221,0
835,1.56E+10,8.50E+07,0.70481,40830
836,1.54E+10,1.45E+08,0.67005,48127
837,1.25E+10,6.35E+07,0.66659,2.27E+05
838,1.48E+10,3.11E+07,0.68317,69228
839,1.46E+10,7.72E+07,0.66571,79497
840,1.09E+10,1.01E+08,0.69056,4.16E+05
841,5.85E+10,3.85E+09,0.30194,0
842,4.79E+10,2.90E+09,0.2518,88383
843,4.47E+10,2.69E+09,0.28584,1.25E+05
844,1.74E+10,2.68E+09,0.32619,1.34E+06
845,4.59E+10,2.70E+09,0.23271,1.11E+05
846,4.26E+10,3.05E+09,0.25781,1.54E+05
847,1.78E+10,3.01E+09,0.23101,1.30E+06
848,5.85E+10,44880,0.17548,0
849,5.12E+10,2.40E+07,0.18755,56977
850,4.73E+10,1.59E+08,0.16726,95770
851,1.97E+10,47107,0.21417,1.04E+06
852,5.05E+10,3.05E+07,0.1524,63153
853,4.63E+10,1.10E+06,0.14606,1.08E+05
854,2.05E+10,3.78E+07,0.16945,9.89E+05
855,5.99E+10,4.69E+06,0.1843,0
856,5.49E+10,61618,0.18593,26837
857,3.70E+10,1.40E+05,0.13858,1.91E+05
858,1.73E+10,53311,0.1892,1.04E+06
859,5.43E+10,9.37E+06,0.22358,30055
860,3.66E+10,55693,0.14603,1.98E+05
861,1.54E+10,1.32E+07,0.14035,1.33E+06
862,5.85E+10,1.05E+05,0.15111,0
863,5.14E+10,46165,0.15399,54845
864,4.73E+10,2.49E+06,0.18861,95464
865,2.10E+10,9.44E+06,0.18594,9.27E+05
866,5.04E+10,8.19E+07,0.20678,64073
867,4.62E+10,3.74E+06,0.18952,1.08E+05
868,1.93E+10,3.08E+07,0.19842,1.11E+06
869,3.35E+10,1.67E+09,0.41139,0
870,2.99E+10,1.41E+09,0.42404,51392
871,2.84E+10,1.50E+09,0.38808,78007
872,1.59E+10,1.11E+09,0.51135,6.39E+05
873,2.73E+10,1.28E+09,0.40351,99579
874,2.61E+10,1.40E+09,0.4801,1.27E+05
875,1.42E+10,1.03E+09,0.52966,8.63E+05
876,3.35E+10,1.15E+09,0.31471,0
877,2.78E+10,4.99E+08,0.3275,88055
878,2.65E+10,5.40E+08,0.38745,1.17E+05
879,1.35E+10,4.30E+08,0.40406,9.56E+05
880,2.69E+10,7.11E+08,0.31538,1.06E+05
881,2.58E+10,5.84E+08,0.36298,1.34E+05
882,1.16E+10,5.71E+08,0.37161,1.40E+06
883,3.43E+10,1.17E+09,0.34899,0
884,3.05E+10,8.53E+08,0.31236,39800
885,2.12E+10,3.60E+08,0.39029,2.15E+05
886,1.16E+10,6.04E+08,0.44192,1.07E+06
887,2.97E+10,4.91E+08,0.38418,49647
888,2.14E+10,9.30E+08,0.32851,2.09E+05
889,1.16E+10,7.96E+08,0.33935,1.11E+06
890,3.35E+10,1.15E+09,0.35942,0
891,2.81E+10,4.06E+08,0.36591,82268
892,2.66E+10,6.88E+08,0.38755,1.14E+05
893,1.44E+10,5.64E+08,0.38429,8.07E+05
894,2.71E+10,3.97E+08,0.35082,1.04E+05
895,2.56E+10,4.61E+08,0.40736,1.38E+05
896,1.25E+10,4.02E+08,0.38523,1.16E+06
897,1.68E+10,1.34E+08,0.70378,0
898,1.56E+10,1.50E+08,0.68114,40794
899,1.54E+10,1.46E+08,0.69826,49527
900,1.17E+10,1.47E+08,0.7132,3.12E+05
901,1.51E+10,1.53E+08,0.66888,58809
902,1.50E+10,1.35E+08,0.76745,63005
903,1.10E+10,1.01E+08,0.75853,3.97E+05
904,1.68E+10,7.68E+07,0.64726,0
905,1.56E+10,2.46E+07,0.73649,40689
906,1.55E+10,5.80E+07,0.65745,45108
907,1.16E+10,6.99E+07,0.69207,3.16E+05
908,1.48E+10,3.90E+07,0.67986,71988
909,1.49E+10,1.52E+08,0.62883,68417
910,1.09E+10,1.10E+08,0.72479,4.11E+05
911,1.72E+10,2.12E+08,0.6434,0
912,1.64E+10,3.89E+07,0.7472,19594
913,1.30E+10,3.22E+08,0.61975,1.37E+05
914,1.00E+10,1.70E+08,0.69104,4.45E+05
915,1.59E+10,2.36E+08,0.61657,31724
916,1.29E+10,7.57E+07,0.62951,1.45E+05
917,9.60E+09,2.29E+07,0.67631,5.42E+05
918,1.68E+10,1.76E+08,0.62077,0
919,1.56E+10,1.11E+08,0.62139,40531
920,1.54E+10,1.17E+08,0.63822,48428
921,1.21E+10,7.41E+07,0.73159,2.63E+05
922,1.47E+10,3.48E+07,0.6787,73217
923,1.46E+10,1.37E+08,0.66041,82904
924,1.17E+10,1.02E+08,0.66152,3.19E+05
925,5.79E+10,4.37E+09,0.25146,0
926,4.76E+10,2.63E+09,0.2544,85593
927,4.39E+10,2.53E+09,0.25411,1.28E+05
928,1.95E+10,2.82E+09,0.26602,1.03E+06
929,4.55E+10,2.93E+09,0.22214,1.08E+05
930,4.22E+10,2.85E+09,0.2405,1.51E+05
931,1.43E+10,2.77E+09,0.30734,1.92E+06
932,5.79E+10,1.64E+07,0.19356,0
933,5.08E+10,1.16E+06,0.17245,55011
934,4.67E+10,2.54E+06,0.17462,95625
935,2.14E+10,44424,0.16918,8.57E+05
936,5.02E+10,53113,0.13572,59951
937,4.54E+10,4.10E+07,0.15524,1.11E+05
938,1.97E+10,3.61E+06,0.1797,1.03E+06
939,5.92E+10,7.58E+07,0.1919,0
940,5.43E+10,63905,0.15512,26212
941,3.70E+10,1.55E+08,0.13872,1.82E+05
942,1.58E+10,50585,0.21887,1.19E+06
943,5.39E+10,2.46E+05,0.20262,28820
944,3.64E+10,55602,0.14738,1.92E+05
945,1.49E+10,1.94E+08,0.16999,1.37E+06
946,5.79E+10,45555,0.17173,0
947,5.09E+10,4.16E+05,0.17548,54178
948,4.67E+10,51574,0.15,95464
949,2.04E+10,45685,0.15394,9.40E+05
950,5.02E+10,1.02E+05,0.18106,60032
951,4.67E+10,44142,0.16543,95694
952,1.90E+10,45320,0.16221,1.10E+06
953,3.32E+10,9.74E+08,0.37851,0
954,2.97E+10,1.27E+09,0.37663,49036
955,2.79E+10,1.38E+09,0.37639,79748
956,1.64E+10,1.33E+09,0.46802,5.69E+05
957,2.69E+10,1.12E+09,0.45611,99335
958,2.56E+10,1.09E+09,0.44029,1.30E+05
959,1.39E+10,7.85E+08,0.51652,8.64E+05
960,3.32E+10,8.77E+08,0.3437,0
961,2.76E+10,5.35E+08,0.42087,85996
962,2.58E+10,4.80E+08,0.31053,1.24E+05
963,1.43E+10,4.48E+08,0.44731,7.90E+05
964,2.66E+10,8.30E+08,0.42399,1.05E+05
965,2.55E+10,5.43E+08,0.31678,1.33E+05
966,1.40E+10,4.31E+08,0.39259,8.54E+05
967,3.39E+10,8.13E+08,0.36043,0
968,2.99E+10,6.30E+08,0.34659,42701
969,2.15E+10,8.56E+08,0.34284,1.95E+05
970,1.21E+10,5.17E+08,0.35923,9.15E+05
971,2.95E+10,8.24E+08,0.30423,47448
972,2.10E+10,5.60E+08,0.3275,2.14E+05
973,1.14E+10,5.99E+08,0.34095,1.10E+06
974,3.32E+10,1.13E+09,0.34663,0
975,2.76E+10,4.76E+08,0.37476,85661
976,2.60E+10,3.37E+08,0.35442,1.19E+05
977,1.40E+10,2.38E+08,0.40379,8.28E+05
978,2.67E+10,5.05E+08,0.35183,1.03E+05
979,2.54E+10,5.18E+08,0.31418,1.36E+05
980,1.32E+10,4.30E+08,0.36626,9.67E+05
981,1.66E+10,1.25E+08,0.6834,0
982,1.54E+10,1.46E+08,0.69576,39795
983,1.52E+10,1.17E+08,0.66691,48112
984,1.17E+10,1.38E+08,0.76394,2.85E+05
985,1.48E+10,1.49E+08,0.66148,61563
986,1.47E+10,1.91E+08,0.69041,67969
987,1.20E+10,1.92E+08,0.7019,2.64E+05
988,1.66E+10,1.14E+08,0.63812,0
989,1.54E+10,4.43E+07,0.63909,39692
990,1.52E+10,1.02E+08,0.64062,49091
991,1.17E+10,9.53E+07,0.64785,2.83E+05
992,1.47E+10,4.88E+07,0.66168,65735
993,1.46E+10,4.47E+07,0.6547,75212
994,1.03E+10,1.26E+08,0.69321,4.91E+05
995,1.70E+10,1.36E+08,0.64792,0
996,1.62E+10,8.49E+07,0.63739,19104
997,1.36E+10,7.08E+07,0.67056,1.05E+05
998,1.03E+10,7.74E+07,0.66442,3.84E+05
999,1.57E+10,2.91E+07,0.63917,30901
1000,1.24E+10,1.57E+07,0.70575,1.61E+05
1001,1.03E+10,8.20E+07,0.67689,4.00E+05
1002,1.67E+10,1.25E+08,0.70702,0
1003,1.54E+10,7.98E+07,0.63337,39538
1004,1.51E+10,1.64E+08,0.64375,51369
1005,1.25E+10,4.88E+07,0.70889,2.11E+05
1006,1.46E+10,4.81E+07,0.70423,69880
1007,1.44E+10,8.66E+07,0.65808,81222
1008,1.07E+10,1.56E+07,0.71984,4.20E+05
1009,5.63E+10,4.20E+09,0.26569,0
1010,4.56E+10,2.77E+09,0.28757,90678
1011,4.07E+10,2.81E+09,0.32689,1.48E+05
1012,1.59E+10,2.59E+09,0.32191,1.33E+06
1013,4.35E+10,3.30E+09,0.26853,1.14E+05
1014,3.98E+10,2.82E+09,0.30401,1.61E+05
1015,1.56E+10,2.49E+09,0.31433,1.39E+06
1016,5.63E+10,44142,0.17274,0
1017,4.89E+10,2.00E+05,0.18688,57801
1018,4.39E+10,2.97E+07,0.20513,1.08E+05
1019,2.04E+10,39660,0.24214,8.27E+05
1020,4.77E+10,1.95E+07,0.18089,69347
1021,4.38E+10,91210,0.19645,1.10E+05
1022,1.88E+10,8.36E+05,0.20191,9.77E+05
1023,5.77E+10,1.03E+05,0.17387,0
1024,5.24E+10,69455,0.17194,28945
1025,3.35E+10,4.26E+07,0.2138,2.13E+05
1026,1.63E+10,52093,0.19867,9.92E+05
1027,5.17E+10,51771,0.20025,33050
1028,3.36E+10,6.34E+06,0.1864,2.11E+05
1029,1.40E+10,4.14E+06,0.19501,1.34E+06
1030,5.63E+10,42967,0.20837,0
1031,4.90E+10,1.46E+05,0.20822,57588
1032,4.39E+10,40983,0.21228,1.08E+05
1033,1.91E+10,3.59E+07,0.22378,9.36E+05
1034,4.79E+10,8.10E+05,0.20506,66767
1035,4.34E+10,1.59E+06,0.17027,1.15E+05
1036,1.87E+10,9.59E+07,0.21582,9.85E+05
1037,3.23E+10,9.84E+08,0.50644,0
1038,2.84E+10,1.27E+09,0.44106,56101
1039,2.65E+10,1.28E+09,0.47753,89097
1040,1.44E+10,1.18E+09,0.50778,6.62E+05
1041,2.56E+10,6.65E+08,0.60014,1.07E+05
1042,2.42E+10,1.23E+09,0.51231,1.41E+05
1043,1.20E+10,1.13E+09,0.52273,1.03E+06
1044,3.23E+10,5.56E+08,0.40442,0
1045,2.67E+10,4.22E+08,0.39317,87138
1046,2.44E+10,5.00E+08,0.47452,1.34E+05
1047,1.13E+10,5.45E+08,0.40942,1.16E+06
1048,2.55E+10,4.51E+08,0.37115,1.11E+05
1049,2.40E+10,3.62E+08,0.40088,1.45E+05
1050,1.07E+10,3.18E+08,0.45592,1.37E+06
1051,3.30E+10,9.22E+08,0.40173,0
1052,2.89E+10,7.13E+08,0.3688,44059
1053,2.04E+10,5.60E+08,0.43014,2.02E+05
1054,1.08E+10,4.04E+08,0.41445,1.02E+06
1055,2.82E+10,6.94E+08,0.43231,52154
1056,2.00E+10,7.11E+08,0.39129,2.14E+05
1057,1.00E+10,4.29E+08,0.44227,1.25E+06
1058,3.23E+10,7.48E+08,0.40851,0
1059,2.65E+10,6.46E+08,0.41841,89501
1060,2.45E+10,3.67E+08,0.42891,1.32E+05
1061,1.18E+10,3.36E+08,0.41206,1.06E+06
1062,2.55E+10,4.57E+08,0.46245,1.11E+05
1063,2.38E+10,5.81E+08,0.35938,1.51E+05
1064,1.07E+10,5.54E+08,0.3685,1.36E+06
1065,1.62E+10,7.60E+07,0.79672,0
1066,1.49E+10,1.36E+08,0.74628,44003
1067,1.44E+10,1.27E+08,0.76362,60087
1068,1.00E+10,8.19E+07,0.80258,4.21E+05
1069,1.42E+10,8.91E+07,0.75714,67394
1070,1.41E+10,1.29E+08,0.71891,74168
1071,1.01E+10,7.35E+07,0.82631,4.16E+05
1072,1.62E+10,7.64E+07,0.69995,0
1073,1.49E+10,5.75E+07,0.71163,43895
1074,1.44E+10,7.55E+07,0.69495,62936
1075,1.08E+10,6.17E+07,0.73047,3.21E+05
1076,1.40E+10,1.02E+08,0.63023,75995
1077,1.37E+10,6.84E+07,0.68541,94503
1078,9.41E+09,3.20E+07,0.72266,5.39E+05
1079,1.66E+10,6.33E+07,0.71753,0
1080,1.56E+10,1.01E+08,0.65441,22116
1081,1.27E+10,4.55E+07,0.75126,1.22E+05
1082,1.00E+10,4.37E+07,0.70571,3.40E+05
